date,slot,P_plan_kW,P_em_kW,P_ch_kW,P_dis_kW,E_kWh,P_curt_kW,load_forecast_kW,pv_forecast_kW,load_actual_kW,pv_actual_kW,price
2025-02-01,41,0.0,0.0,0.0,3312.25,7195.674767268516,0.0,3873.07,310.43437500000005,3652.75,340.5,0.8334
2025-02-01,42,0.0,0.0,0.0,3087.348299999999,6582.295137638886,0.0,3904.223875,573.3198,3703.2843,615.936,0.8092
2025-02-01,43,0.0,0.0,0.0,2687.4512999999997,6010.56397097222,0.0,3869.33085,846.053025,3572.3788,884.9275,0.7972
2025-02-01,44,0.0,0.0,0.0,2336.545,5512.887804305554,0.0,3897.0225,1133.053125,3477.22,1140.675,0.7644
2025-02-01,45,0.0,0.0,0.0,2265.9224999999997,5080.194285787035,0.0,3920.5837500000002,1428.7352,3654.0022,1388.0797,0.6899
2025-02-01,46,0.0,0.0,0.0,2166.9681,4660.579008009257,0.0,3853.161825,1714.6275249999999,3841.4201,1674.452,0.86
2025-02-01,47,0.0,0.0,0.0,1799.5375,4259.288619120369,0.0,3765.61,1997.625,3803.65,2004.1125,1.1617
2025-02-01,48,0.0,0.0,0.0,1213.3574000000003,3926.0409339351836,0.0,3808.68255,2299.746825,3545.4639,2332.1065,1.1683
2025-02-01,49,0.0,0.0,0.0,778.7556,3701.345119120369,0.0,3819.24855,2591.477825,3411.349,2632.5934,1.0956
2025-02-01,50,0.0,0.0,0.0,517.7075,3557.131119120369,0.0,3762.9049999999997,2876.5218750000004,3445.37,2927.6625,1.0849
2025-02-01,51,0.0,0.0,0.0,215.81489999999982,3461.2593598611097,0.0,3806.2805249999997,3185.90805,3467.1139,3251.299,1.061
2025-02-01,52,0.0,0.0,0.0,374.7235999999998,3421.2936376388875,0.0,4072.79155,3476.3410750000003,3894.4802,3519.7566,1.043
2025-02-01,53,0.0,0.0,0.0,691.0600000000004,3351.9003783796284,0.0,4411.58,3731.821875,4422.76,3731.7,1.036
2025-02-01,54,0.0,0.0,0.0,274.94469999999956,3223.9263043055544,0.0,4513.2154,3984.1345250000004,4267.5205,3992.5758,1.0147
2025-02-01,55,0.0,0.0,188.16300000000047,0.0,3173.0106191203695,0.0,4475.72775,4267.112075,4190.1702,4378.3332,0.9922
2025-02-01,56,0.0,0.0,370.2049999999999,0.0,3201.2350691203696,0.0,4434.7625,4534.1625,4418.32,4788.525,0.97
2025-02-01,57,0.0,0.0,630.6486999999997,0.0,3256.7658191203695,0.0,4430.830425,4713.88615,4399.2754,5029.9241,0.9422
2025-02-01,58,0.0,0.0,1021.1835,0.0,3351.3631241203693,0.0,4396.809825,4949.39585,4182.7342,5203.9177,0.9569
2025-02-01,59,0.0,0.0,1292.5825,0.0,3504.5406491203694,0.0,4340.135,5257.078125,4071.53,5364.1125,0.9977
2025-02-01,60,0.0,0.0,1202.5058,0.0,3698.428024120369,0.0,4340.787575,5502.6978500000005,4268.5932,5471.099,0.9919
2025-02-01,61,0.0,0.0,1361.5211,0.0,3878.803894120369,0.0,4366.87225,5674.333075,4240.2423,5601.7634,0.9588
2025-02-01,62,0.0,0.0,1753.3525,0.0,4083.032059120369,0.0,4376.5075,5789.128125,4001.96,5755.3125,0.9549
2025-02-01,63,0.0,0.0,1806.5264000000002,0.0,4346.034934120369,0.0,4350.75605,5874.210525,4072.3226,5878.849,0.9839
2025-02-01,64,0.0,0.0,2059.3044000000004,0.0,4617.0138941203695,0.0,4288.934,6006.087025000001,4068.783,6128.0874,0.799
2025-02-01,65,0.0,0.0,2444.0999999999995,0.0,4925.90955412037,0.0,4259.2325,6169.724999999999,3917.55,6361.65,0.5025
2025-02-01,66,0.0,0.0,2330.9008,0.0,5292.524554120369,0.0,4317.695425,6265.787125,3946.1661,6277.0669,0.4662
2025-02-01,67,0.0,0.0,2371.4404,0.0,5642.159674120369,0.0,4230.897274999999,6276.95215,3936.6103,6308.0507,0.5007
2025-02-01,68,0.0,0.0,2667.165,0.0,5997.875734120369,0.0,4083.7575,6288.168750000001,3927.21,6594.375,0.4827
2025-02-01,69,0.0,0.0,2664.6426,0.0,6397.950484120369,0.0,4191.5527,6393.4832750000005,4153.2513,6817.8939,0.4785
2025-02-01,70,0.0,0.0,2689.604,0.0,6797.646874120369,0.0,4242.01295,6410.2424249999995,4080.8969,6770.5009,0.4662
2025-02-01,71,3127.318625,0.0,5000.0,0.0,7201.087474120369,891.0561250000005,4141.835,6299.728125000001,3840.2,6603.9375,0.4432
2025-02-01,72,3359.810344999999,0.0,5000.0,0.0,7951.087474120369,931.6612449999998,4115.669575,6220.0797,4061.0483,6632.8992,0.4411
2025-02-01,73,3372.674645000001,0.0,5000.0,0.0,8701.08747412037,930.9982450000011,4139.692475,6255.315949999999,3978.5628,6536.8864,0.4551
2025-02-01,74,3037.2505,0.0,5000.0,0.0,9451.08747412037,787.5955000000004,4131.255,6341.934375000001,3564.13,6314.475,0.4463
2025-02-01,75,2963.5197899999985,0.0,3992.750172530869,0.0,10201.08747412037,1676.671217469129,4062.2183499999996,6332.3578,3606.685,6312.5866,0.4113
2025-02-01,76,0.0,0.0,0.0,0.0,10800.0,2553.9263,4082.54655,6249.662899999999,3800.0122,6353.9385,0.5682
2025-02-01,77,0.0,0.0,0.0,0.0,10800.0,2481.26,4158.0075,6169.940624999999,3832.09,6313.35,0.8279
2025-02-01,78,0.0,0.0,0.0,0.0,10800.0,2529.8921,4094.015775,6134.7644,3716.2454,6246.1375,0.8636
2025-02-01,79,0.0,0.0,0.0,0.0,10800.0,2536.3465999999994,3968.5344999999998,6020.1798,3639.0264,6175.373,0.8416
2025-02-01,80,0.0,0.0,0.0,0.0,10800.0,2461.6075,3916.615,5851.396875,3642.08,6103.6875,0.8618
2025-02-01,81,0.0,0.0,0.0,0.0,10800.0,2354.8543,3998.1467,5773.05885,3637.91,5992.7643,0.8623
2025-02-01,82,0.0,0.0,0.0,0.0,10800.0,1942.2428,4034.54715,5651.722,3749.5633,5691.8061,0.9026
2025-02-01,83,0.0,0.0,0.0,0.0,10800.0,1401.255,3968.16,5436.09375,3849.87,5251.125,0.9754
2025-02-01,84,0.0,0.0,0.0,0.0,10800.0,1217.4002,3895.2254999999996,5210.2651000000005,3676.3403,4893.7405,1.0002
2025-02-01,85,0.0,0.0,0.0,0.0,10800.0,997.6129000000001,3808.8934000000004,4983.7242,3619.6065,4617.2194,0.9978
2025-02-01,86,0.0,0.0,0.0,0.0,10800.0,699.5299999999997,3740.6150000000002,4721.390625,3664.87,4364.4,1.0271
2025-02-01,87,0.0,0.0,0.0,0.0,10800.0,674.6659000000004,3746.488775,4399.78465,3429.7385,4104.4044,1.0906
2025-02-01,88,0.0,0.0,0.0,0.0,10800.0,562.6034,3723.5756,4132.508025,3327.5652,3890.1686,0.9376
2025-02-01,89,0.0,0.0,0.0,0.0,10800.0,214.80999999999995,3678.615,3925.903125,3473.54,3688.35,0.6694
2025-02-01,90,100.75875499999984,0.0,0.0,69.81614499999978,10800.0,0.0,3714.98825,3674.665475,3562.932,3392.3571,0.66
2025-02-01,91,420.8798916666674,0.0,0.0,166.72450833333278,10787.07108425926,0.0,3728.241125,3392.7295999999997,3620.2202,3032.6158,0.7217
2025-02-01,92,675.5929999999998,0.0,0.0,272.51200000000017,10756.196175308643,0.0,3702.5525000000002,3094.528125,3651.93,2703.825,0.7308
2025-02-01,93,1003.8814600000005,0.0,0.0,95.08063999999968,10705.730990123458,0.0,3719.8550250000003,2772.101575,3580.7319,2481.7698,0.7534
2025-02-01,94,1306.4162499999993,0.0,141.58794999999918,0.0,10688.123464197533,0.0,3689.436325,2450.2952000000005,3420.6657,2255.8374,0.7823
2025-02-01,95,1565.0620000000008,0.0,246.14950000000087,0.0,10709.361656697532,0.0,3596.6025,2137.340625,3292.5,1973.5875,0.8055
2025-02-01,96,1760.4726250000006,0.0,123.02252500000054,0.0,10746.284081697533,0.0,3536.495575,1820.8535749999999,3324.4944,1687.0443,0.8271
2025-02-01,97,2112.95773,0.0,201.39043000000035,0.0,10764.737460447534,0.0,3557.22215,1506.095125,3354.2164,1442.6491,0.8519
2025-02-01,98,2457.597874999999,0.0,33.69316701643887,0.0,10794.946024947534,259.43970798356,3616.2799999999997,1191.4406250000002,3378.64,1214.175,0.8791
2025-02-01,99,2716.6191500000004,0.0,0.0,0.0,10800.0,168.01555000000053,3569.5047,873.0207250000001,3481.7178,933.1142,0.9024
2025-02-01,100,2677.1149800000007,0.0,0.0,0.0,10800.0,120.47568000000092,3197.751225,582.4731750000001,3196.9081,640.2688,0.9163
2025-02-01,101,2499.8596249999996,0.0,0.0,0.0,10800.0,177.41712499999994,2754.8175,319.32187500000003,2680.68,358.2375,0.9264
2025-02-01,102,2783.2498750000004,0.0,0.0,0.0,10800.0,277.3733750000001,2758.143275,76.17625000000001,2601.2611,95.3846,0.9462
2025-02-01,103,2895.8968800000002,0.0,0.0,0.0,10800.0,257.21208000000024,2833.71245,0.0,2638.6848,0.0,0.9742
2025-02-01,104,2875.9270000000006,0.0,0.0,0.0,10800.0,259.1070000000004,2773.295,0.0,2616.82,0.0,0.9862
2025-02-01,105,2830.7649300000003,0.0,0.0,0.0,10800.0,158.9306300000003,2728.84785,4.56285,2675.971,4.1367,0.976
2025-02-01,106,2437.9388816666524,0.0,0.0,201.4169183333474,10800.0,0.0,2717.9405749999996,0.0,2639.3558,0.0,1.0742
2025-02-01,107,0.0,0.0,0.0,2570.82,10762.70057067901,0.0,2743.9,0.0,2570.82,0.0,1.2313
2025-02-01,108,0.0,0.0,0.0,2724.8103,10286.622792901231,0.0,2805.5528750000003,0.327575,2725.1073,0.297,1.2561
2025-02-01,109,0.0,0.0,0.0,2833.5919,9782.028292901232,0.0,2794.9057000000003,0.0,2833.5919,0.0,1.2447
2025-02-01,110,0.0,0.0,0.0,2725.01,9257.289052160491,0.0,2711.62,0.0,2725.01,0.0,1.2545
2025-02-01,111,0.0,0.0,0.0,2510.2358,8752.65757067901,0.0,2680.22415,0.023525,2510.2571,0.0213,1.2522
2025-02-01,112,0.0,0.0,0.0,2484.4934,8287.799089197528,0.0,2776.942075,0.0,2484.4934,0.0,1.2881
2025-02-01,113,0.0,0.0,0.0,2592.83,7827.707718827158,0.0,2853.1,0.0,2592.83,0.0,1.3466
2025-02-01,114,0.0,0.0,0.0,2544.0847000000003,7347.5540151234545,0.0,2687.348875,0.001675,2544.0862,0.0015,1.3523
2025-02-01,115,0.0,0.0,0.0,2654.4748,6876.427218827158,0.0,2596.3737,0.0,2654.4748,0.0,1.3445
2025-02-01,116,0.0,0.0,0.0,2902.48,6384.857811419751,0.0,2655.2875000000004,0.0,2902.48,0.0,1.3483
2025-02-01,117,0.0,0.0,0.0,2887.1068,5847.361515123454,0.0,2649.772625,0.0,2887.1068,0.0,1.349
2025-02-01,118,0.0,0.0,0.0,2668.5956,5312.712107716047,0.0,2711.41425,0.0,2668.5956,0.0,1.3473
2025-02-01,119,0.0,0.0,0.0,2508.57,4818.5277373456765,0.0,2835.2325,0.0,2508.57,0.0,1.3482
2025-02-01,120,0.0,0.0,0.0,2620.4431,4353.977737345676,0.0,2850.35045,0.0,2620.4431,0.0,1.3513
2025-02-01,121,0.0,0.0,0.0,2716.1871,3868.7104966049355,0.0,2827.3930250000003,0.0,2716.1871,0.0,1.34
2025-02-01,122,0.0,0.0,0.0,2699.81,3365.7128854938246,0.0,2815.5699999999997,0.0,2699.81,0.0,1.3489
2025-02-01,123,0.0,0.0,0.0,2730.4002,2865.7480706790097,0.0,2805.792825,0.0,2730.4002,0.0,1.3952
2025-02-01,124,0.0,0.0,0.0,2724.0742,2360.118404012343,0.0,2884.5413999999996,0.0,2724.0742,0.0,1.2226
2025-02-01,125,3052.0625,0.0,295.63250000000016,0.0,1855.660218827158,0.0,2972.3199999999997,0.0,2756.43,0.0,0.9332
2025-02-01,126,2987.2796500000004,0.0,2.7550500000002103,0.0,1900.005093827158,0.0,2898.6071,0.0,2984.5246,0.0,0.9068
2025-02-01,127,2922.99395,0.0,0.0,96.70485000000008,1900.418351327158,0.0,2880.4399249999997,0.0,3019.6988,0.0,0.9371
2025-02-01,128,3098.847,0.0,233.50700000000006,0.0,1882.5100457716023,0.0,2971.8650000000002,0.0,2865.34,0.0,0.9371
2025-02-01,129,3076.604025,0.0,201.788325,0.0,1917.5360957716023,0.0,2973.9689249999997,0.0,2874.8157,0.0,0.9871
2025-02-01,130,2850.9970700000003,0.0,149.77247000000034,0.0,1947.8043445216022,0.0,2737.283825,0.0,2701.2246,0.0,0.7764
2025-02-01,131,2569.8735,0.0,217.3634999999999,0.0,1970.2702150216023,0.0,2431.94,0.0,2352.51,0.0,0.4209
2025-02-01,132,2534.506055,0.0,303.8871549999999,0.0,2002.8747400216023,0.0,2409.437725,0.0,2230.6189,0.0,0.3859
2025-02-01,133,2635.7322449999997,0.0,454.26294499999943,0.0,2048.4578132716024,0.0,2532.4287249999998,0.0,2181.4693,0.0,0.4368
2025-02-01,134,2740.6594999999998,0.0,585.7194999999997,0.0,2116.5972550216025,0.0,2608.5575,0.0,2154.94,0.0,0.4198
2025-02-01,135,2635.7271750000004,0.0,343.42287500000066,0.0,2204.4551800216022,0.0,2555.6345250000004,0.0,2292.3043,0.0,0.4186
2025-02-01,136,2562.3270849999994,0.0,59.31658499999958,0.0,2255.968611271602,0.0,2449.7699,0.0,2503.0105,0.0,0.4241
2025-02-01,137,2539.2801666666664,0.0,0.0,51.499833333333754,2264.866099021602,0.0,2402.085,0.0,2590.78,0.0,0.4237
2025-02-01,138,2532.567035,0.0,93.77733500000022,0.0,2255.3290928487627,0.0,2464.953575,0.0,2438.7897,0.0,0.4248
2025-02-01,139,2520.98416,0.0,115.22496000000001,0.0,2269.395693098763,0.0,2480.1856749999997,0.0,2405.7592,0.0,0.424
2025-02-01,140,2612.039,0.0,152.36900000000014,0.0,2286.6794370987627,0.0,2447.9975,0.0,2459.67,0.0,0.422
2025-02-01,141,2649.5017799999996,0.0,326.0815799999996,0.0,2309.5347870987625,0.0,2549.2153,0.0,2323.4202,0.0,0.424
2025-02-01,142,2995.8612850000004,0.0,267.6003850000002,0.0,2358.4470240987625,0.0,2834.750425,0.0,2728.2609,0.0,0.4271
2025-02-01,143,3460.8335,0.0,0.0,24.10649999999987,2398.5870818487624,0.0,3131.1375000000003,0.0,3484.94,0.0,0.4276
2025-02-02,0,8659.717535,0.0,5000.0,0.0,2394.1229151820958,67.73323500000015,3519.0909,0.0,3591.9843,0.0,0.4248
2025-02-02,1,8608.486055,0.0,5000.0,0.0,3144.1229151820958,118.07915499999945,3534.20355,0.0,3490.4069,0.0,0.4245
2025-02-02,2,8719.6165,0.0,5000.0,0.0,3894.1229151820958,212.05650000000082,3620.6,0.0,3507.56,0.0,0.4269
2025-02-02,3,8750.3637,0.0,5000.0,0.0,4644.122915182095,233.74649999999951,3633.5505999999996,0.0,3516.6172,0.0,0.4272
2025-02-02,4,8815.36271,0.0,5000.0,0.0,5394.122915182095,292.1815099999999,3684.89645,0.0,3523.1812,0.0,0.4271
2025-02-02,5,8914.915666666666,0.0,5000.0,0.0,6144.122915182095,338.47566666666535,3784.5025,0.0,3576.44,0.0,0.4285
2025-02-02,6,3933.6842,0.0,261.35530000000017,0.0,6894.122915182095,0.0,3818.2128000000002,0.0,3672.3289,0.0,0.4311
2025-02-02,7,8885.49776,0.0,5000.0,0.0,6933.326210182096,295.55196000000115,3844.6690000000003,0.0,3589.9458,0.0,0.4302
2025-02-02,8,8942.3035,0.0,5000.0,0.0,7683.326210182096,508.90350000000035,3873.8425,0.0,3433.4,0.0,0.4279
2025-02-02,9,3974.8262350000005,0.0,424.9098350000004,0.0,8433.326210182095,0.0,3852.8419500000005,0.0,3549.9164,0.0,0.4312
2025-02-02,10,3945.9033950000003,0.0,200.12919500000044,0.0,8497.062685432094,0.0,3847.9013,0.0,3745.7742,0.0,0.4333
2025-02-02,11,5033.281565452697,0.0,1261.291565452697,0.0,8527.082064682094,0.0,3858.2699999999995,0.0,3771.99,0.0,0.4311
2025-02-02,12,8931.90891,0.0,5000.0,0.0,8716.2757995,337.4642100000003,3828.57475,0.0,3594.4447,0.0,0.4293
2025-02-02,13,3970.0058633333333,0.0,298.8423633333332,0.0,9466.2757995,0.0,3868.3043,0.0,3671.1635,0.0,0.4324
2025-02-02,14,4080.9354999999996,0.0,198.10549999999967,0.0,9511.102154,0.0,3951.0874999999996,0.0,3882.83,0.0,0.4367
2025-02-02,15,4005.7760850000004,0.0,294.5646850000003,0.0,9540.817979,0.0,3951.74805,0.0,3711.2114,0.0,0.4348
2025-02-02,16,4168.4676500000005,0.0,371.41255000000046,0.0,9585.00268175,0.0,4047.3409750000005,0.0,3797.0551,0.0,0.4335
2025-02-02,17,4294.2055,0.0,197.7555000000002,0.0,9640.71456425,0.0,4147.7725,0.0,4096.45,0.0,0.4357
2025-02-02,18,4071.431415,0.0,169.68381499999987,0.0,9670.37788925,0.0,3985.9358500000003,0.0,3901.7476,0.0,0.4374
2025-02-02,19,3988.0535,0.0,236.35129999999978,0.0,9695.8304615,0.0,3943.0281999999997,0.0,3751.7022,0.0,0.4371
2025-02-02,20,4164.5305,0.0,271.5704999999998,0.0,9731.2831565,0.0,4058.7799999999997,0.0,3892.96,0.0,0.4356
2025-02-02,21,4096.929383333334,0.0,93.50758333333397,0.0,9772.0187315,0.0,4009.038575,0.0,4003.4218,0.0,0.4353
2025-02-02,22,4134.90887,0.0,183.57587000000012,0.0,9786.044869000001,0.0,4028.306825,0.0,3951.333,0.0,0.436
2025-02-02,23,4234.35,0.0,408.42000000000047,0.0,9813.581249500001,0.0,4152.0675,0.0,3825.93,0.0,0.4378
2025-02-02,24,4230.935135,0.0,411.00763499999994,0.0,9874.844249500002,0.0,4164.27625,0.0,3819.9275,0.0,0.4401
2025-02-02,25,4327.138900000001,0.0,451.6989000000007,0.0,9936.495394750002,0.0,4209.68185,0.0,3875.44,0.0,0.4389
2025-02-02,26,4416.682,0.0,498.89199999999977,0.0,10004.250229750001,0.0,4296.455,0.0,3917.79,0.0,0.4364
2025-02-02,27,4368.667175,0.0,431.1342749999994,0.0,10079.084029750002,0.0,4258.789175,0.0,3937.5329,0.0,0.4393
2025-02-02,28,4294.16555,0.0,301.84294999999975,0.0,10143.754171000002,0.0,4157.379849999999,0.0016,3992.324,0.0014,0.4422
2025-02-02,29,4225.121500000001,0.0,138.9215000000013,0.0,10189.030613500003,0.0,4116.030000000001,0.0,4086.2,0.0,0.4395
2025-02-02,30,4302.717884999999,0.0,156.593284999999,0.0,10209.868838500002,0.0,4216.392225,0.0,4146.1246,0.0,0.4333
2025-02-02,31,4486.066646666667,0.0,410.74684666666735,0.0,10233.357831250003,0.0,4353.802100000001,0.022675,4075.3387,0.0189,0.4439
2025-02-02,32,9458.397833333333,0.0,3366.8676116666516,0.0,10294.969858250002,2203.8502216666807,4333.2275,0.0,3887.68,0.0,0.4301
2025-02-02,33,9214.833569999999,0.0,0.0,0.0,10800.0,5413.8653699999995,4139.19495,0.0,3800.9682,0.0,0.3713
2025-02-02,34,4719.128599999999,0.0,0.0,0.0,10800.0,376.7001999999993,4592.0545999999995,0.315625,4342.6923,0.2639,0.5708
2025-02-02,35,5555.9485,0.0,0.0,0.0,10800.0,422.7485000000006,5415.9125,0.0,5133.2,0.0,0.9099
2025-02-02,36,1486.09299,0.0,0.0,3717.4041099999995,10800.0,0.0,5471.4680499999995,0.0,5203.4971,0.0,0.9368
2025-02-02,37,5417.416549999999,0.0,289.4036499999993,0.0,10111.59183148148,0.0,5358.14575,4.39645,5131.6891,3.6762,0.8758
2025-02-02,38,5537.5085,0.0,296.4984999999997,0.0,10155.00237898148,0.0,5433.4325,0.0,5241.01,0.0,0.8759
2025-02-02,39,5542.766215000001,0.0,286.69201500000054,0.0,10199.477153981481,0.0,5440.9659,0.0,5256.0742,0.0,0.8601
2025-02-02,40,5419.8417549999995,0.0,411.3217549999999,0.0,10242.48095623148,0.0,5428.476975,79.78989999999999,5123.0993,114.5793,0.8442
2025-02-02,41,5177.510624999999,0.0,569.9831249999988,0.0,10304.17921948148,0.0,5427.695,325.640625,4993.59,386.0625,0.8334
2025-02-02,42,4907.412279999999,0.0,494.4303799999989,0.0,10389.67668823148,0.0,5402.899299999999,590.7209,5070.2148,657.2329,0.8092
2025-02-02,43,4659.90929,0.0,407.8644899999999,0.0,10463.84124523148,0.0,5435.97545,862.016875,5192.5144,940.4696,0.7972
2025-02-02,44,4363.952874999999,0.0,424.4928749999994,0.0,10525.020918731481,0.0,5387.535,1142.878125,5177.86,1238.4,0.7644
2025-02-02,45,8891.013965000002,0.0,1408.7010001234619,0.0,10588.69484998148,3888.0336648765397,5192.705125,1426.6213,5107.2798,1513.0005,0.6899
2025-02-02,46,4364.425945,0.0,0.0,0.0,10800.0,352.5405450000003,6005.4884250000005,1718.7905,5778.338,1766.4526,0.86
2025-02-02,47,397.79612500000076,0.0,0.0,4469.098874999999,10800.0,0.0,7324.81,2026.4437500000001,6861.82,1994.925,1.1617
2025-02-02,48,98.65787499999988,0.0,0.0,4838.330225000001,9972.389097222222,0.0,7372.964225,2343.628825,7139.7466,2202.7585,1.1683
2025-02-02,49,0.0,0.0,0.0,4553.2552,9076.402018518518,0.0,7074.832675,2623.0096,7041.3312,2488.076,1.0956
2025-02-02,50,0.0,0.0,0.0,4155.3975,8233.20661111111,0.0,7116.5125,2895.9093749999997,7005.21,2849.8125,1.0849
2025-02-02,51,0.0,0.0,0.0,3840.7650000000003,7463.6885555555555,0.0,7256.4962,3235.05875,7028.9548,3188.1898,1.061
2025-02-02,52,0.0,0.0,0.0,3516.5058,6752.435777777778,0.0,7294.854075,3529.009575,7017.2375,3500.7317,1.043
2025-02-02,53,0.0,0.0,0.0,3127.2174999999997,6101.231,0.0,7234.45,3758.971875,6958.18,3830.9625,1.036
